id,user_id,age,occupation,gender
5912,94443,38,writer,M
5913,88,26,scientist,M
5914,13035,20,college/grad student,M
5915,70923,26,sales/marketing,F
5916,39530,28,college/grad student,F
5917,80586,25,college/grad student,M
5918,51691,26,executive/managerial,M
5919,18837,30,executive/managerial,M
5920,46748,30,executive/managerial,M
5921,48275,30,college/grad student,M
5922,99371,34,clerical/admin,M
5923,32871,21,homemaker,F
5924,34784,31,college/grad student,M
5925,32383,20,scientist,M
5926,98165,19,sales/marketing,M
5927,29640,28,academic/educator,M
5928,30846,25,college/grad student,M
5929,48317,26,executive/managerial,M
5930,777,26,sales/marketing,M
5931,46485,32,executive/managerial,M
5932,76486,42,sales/marketing,M
5933,102744,55,academic/educator,M
5934,61456,30,executive/managerial,M
5935,55727,25,college/grad student,M
5936,98527,33,college/grad student,M
5937,37695,26,clerical/admin,M
5938,21645,26,college/grad student,M
5939,53054,41,executive/managerial,M
5940,45996,27,K-12 student,M
5941,20503,34,self-employed,M
5942,63556,30,college/grad student,F
5943,22517,25,sales/marketing,M
5944,13779,47,sales/marketing,M
5945,45595,41,executive/managerial,M
5946,44935,25,self-employed,M
5947,8434,18,artist,F
5948,3745,35,self-employed,F
5949,66573,31,college/grad student,M
5950,25576,32,executive/managerial,F
5951,69458,30,college/grad student,F
5952,34916,25,homemaker,M
5953,26176,25,technician/engineer,M
5954,22279,27,college/grad student,M
5955,1179,29,scientist,M
5956,81608,34,self-employed,M
5957,77875,23,college/grad student,M
5958,85072,21,technician/engineer,M
5959,48971,28,scientist,M
5960,47344,30,college/grad student,M
5961,38434,32,college/grad student,M
5962,91108,29,self-employed,M
5963,84752,39,writer,M
5964,61412,31,executive/managerial,M
5965,94590,28,executive/managerial,M
5966,91932,14,K-12 student,M
5967,1522,40,academic/educator,F
5968,89246,21,K-12 student,M
5969,39293,69,retired,F
5970,63588,29,college/grad student,M
5971,90741,26,college/grad student,M
5972,69519,18,homemaker,F
5973,88816,27,academic/educator,F
5974,79867,34,other or not specified,M
5975,23968,27,self-employed,M
5976,6246,32,executive/managerial,M
5977,89731,34,K-12 student,M
5978,6979,26,executive/managerial,M
5979,1401,29,homemaker,F
5980,61889,26,college/grad student,M
5981,10331,28,college/grad student,M
5982,76561,34,sales/marketing,M
5983,3253,29,self-employed,M
5984,90853,30,college/grad student,M
5985,40647,29,self-employed,M
5986,66411,32,scientist,M
5987,91689,32,sales/marketing,M
5988,64228,25,scientist,M
5989,31097,25,self-employed,M
5990,27387,29,sales/marketing,M
5991,35527,26,executive/managerial,M
5992,71788,27,college/grad student,M
5993,65742,28,clerical/admin,M
5994,67713,26,other or not specified,M
5995,21824,33,other or not specified,M
5996,50124,75,retired,F
5997,24787,20,sales/marketing,M
5998,100266,27,executive/managerial,M
5999,99107,25,K-12 student,M
6000,6236,30,sales/marketing,M
6001,70259,28,executive/managerial,M
6002,103231,29,technician/engineer,M
6003,52726,33,sales/marketing,M
6004,66233,26,college/grad student,M
6005,68589,33,college/grad student,M
6006,41204,26,college/grad student,M
6007,56818,26,scientist,M
6008,53421,71,retired,F
6009,75338,27,sales/marketing,M
6010,89559,29,other or not specified,F
6011,9540,31,college/grad student,M
6012,94513,39,executive/managerial,M
6013,32918,33,executive/managerial,M
6014,43610,18,K-12 student,M
6015,4075,29,sales/marketing,M
6016,82593,26,executive/managerial,M
6017,31235,14,K-12 student,M
6018,53301,29,other or not specified,M
6019,101330,26,academic/educator,M
6020,69070,35,executive/managerial,M
6021,94778,26,other or not specified,M
6022,9443,32,sales/marketing,M
6023,38752,32,college/grad student,M
6024,39562,32,sales/marketing,M
6025,51695,28,executive/managerial,M
6026,94083,27,college/grad student,M
6027,66100,18,K-12 student,M
6028,74915,26,college/grad student,M
6029,58659,34,executive/managerial,M
6030,15013,28,sales/marketing,F
6031,20922,55,clerical/admin,M
6032,91847,29,college/grad student,M
6033,72135,26,college/grad student,M
6034,22016,27,self-employed,M
6035,87743,30,college/grad student,M
6036,69380,30,scientist,M
6037,5625,25,college/grad student,M
6038,52658,30,college/grad student,M
6039,10373,19,college/grad student,M
6040,58301,28,programmer,M
6041,42608,18,K-12 student,M
6042,66534,26,programmer,M
6043,54941,31,homemaker,M
6044,34452,32,artist,F
6045,19076,20,college/grad student,M
6046,87018,18,K-12 student,F
6047,45847,30,executive/managerial,M
6048,41448,24,sales/marketing,M
6049,26922,34,scientist,M
6050,22489,33,scientist,F
6051,46425,14,self-employed,F
6052,72088,26,self-employed,M
6053,47440,21,sales/marketing,M
6054,30690,32,executive/managerial,M
6055,92090,26,college/grad student,M
6056,21072,30,executive/managerial,M
6057,88363,28,sales/marketing,M
6058,84901,34,college/grad student,M
6059,3285,29,college/grad student,M
6060,39769,33,technician/engineer,M
6061,18810,32,other or not specified,F
6062,102435,30,other or not specified,M
6063,8851,27,executive/managerial,M
6064,49251,28,college/grad student,M
6065,58296,33,K-12 student,M
6066,95141,33,tradesman/craftsman,M
6067,102952,32,college/grad student,M
6068,27170,36,college/grad student,F
6069,49318,32,executive/managerial,M
6070,7556,54,sales/marketing,M
6071,60106,30,scientist,M
6072,69098,31,scientist,M
6073,19468,30,college/grad student,M
6074,74988,25,other or not specified,F
6075,35410,29,sales/marketing,M
6076,60943,27,self-employed,M
6077,84979,32,executive/managerial,M
6078,75049,52,academic/educator,M
6079,100057,42,executive/managerial,F
6080,15418,27,scientist,M
6081,27779,34,artist,M
6082,69490,28,programmer,F
6083,32238,26,academic/educator,F
6084,36141,29,executive/managerial,M
6085,97279,33,sales/marketing,M
6086,44386,32,sales/marketing,M
6087,33532,29,artist,M
6088,29520,26,sales/marketing,M
6089,33839,33,self-employed,M
6090,78062,26,other or not specified,M
6091,41381,29,scientist,M
6092,92370,26,sales/marketing,M
6093,32823,18,self-employed,M
6094,87345,33,executive/managerial,M
6095,909,27,executive/managerial,M
6096,25985,30,executive/managerial,M
6097,78688,25,college/grad student,M
6098,44812,29,self-employed,M
6099,95363,31,college/grad student,M
6100,59789,27,college/grad student,M
6101,60803,34,college/grad student,M
6102,23272,22,sales/marketing,M
6103,42983,34,college/grad student,M
6104,81576,33,scientist,M
6105,51774,26,executive/managerial,M
6106,83972,26,sales/marketing,M
6107,97634,28,executive/managerial,M
6108,12189,32,other or not specified,F
6109,65989,19,scientist,M
6110,56240,25,self-employed,F
6111,73813,32,college/grad student,M
6112,82707,34,scientist,M
6113,58369,32,self-employed,M
6114,79657,38,executive/managerial,M
6115,8030,22,homemaker,M
6116,39364,32,college/grad student,M
6117,34934,32,college/grad student,M
6118,27011,30,college/grad student,F
6119,56853,32,scientist,M
6120,1315,25,college/grad student,M
6121,30881,32,sales/marketing,M
6122,66040,26,executive/managerial,M
6123,64298,30,sales/marketing,F
6124,57481,21,technician/engineer,M
6125,103253,33,sales/marketing,M
6126,7697,26,college/grad student,M
6127,10864,28,college/grad student,M
6128,31408,18,homemaker,M
6129,64680,29,academic/educator,F
6130,36490,28,academic/educator,F
6131,75438,29,sales/marketing,M
6132,45436,28,sales/marketing,M
6133,61080,34,college/grad student,M
6134,54733,31,executive/managerial,M
6135,73832,31,other or not specified,F
6136,59179,21,sales/marketing,M
6137,16752,33,executive/managerial,M
6138,98870,33,executive/managerial,M
6139,88565,32,executive/managerial,M
6140,53986,31,college/grad student,M
6141,42107,31,other or not specified,M
6142,85313,26,executive/managerial,M
6143,77994,31,college/grad student,M
6144,10511,26,executive/managerial,M
6145,47459,28,college/grad student,M
6146,82208,27,college/grad student,M
6147,89324,30,academic/educator,M
6148,76933,34,executive/managerial,M
6149,68863,27,retired,F
6150,59572,34,college/grad student,M
6151,79391,33,executive/managerial,M
6152,67086,29,tradesman/craftsman,M
6153,101188,26,college/grad student,M
6154,62728,30,academic/educator,M
6155,82961,25,sales/marketing,F
6156,96702,25,other or not specified,M
6157,62937,29,sales/marketing,M
6158,62979,30,executive/managerial,M
6159,36669,27,other or not specified,F
6160,75000,23,sales/marketing,M
6161,103236,27,other or not specified,F
6162,42583,16,K-12 student,M
6163,10795,33,tradesman/craftsman,M
6164,14880,30,college/grad student,M
6165,72033,27,executive/managerial,M
6166,78271,25,other or not specified,M
6167,38338,29,other or not specified,M
6168,62696,31,executive/managerial,M
6169,93788,30,executive/managerial,M
6170,14829,32,tradesman/craftsman,M
6171,91019,26,college/grad student,F
6172,57892,30,self-employed,M
6173,79197,19,sales/marketing,M
6174,17143,18,K-12 student,M
6175,8667,31,executive/managerial,M
6176,5691,33,artist,M
6177,94182,31,executive/managerial,M
6178,89805,34,executive/managerial,M
6179,65520,35,executive/managerial,M
6180,67487,33,college/grad student,M
6181,34462,26,other or not specified,M
6182,39885,27,executive/managerial,M
6183,34797,28,executive/managerial,M
6184,46773,31,executive/managerial,M
6185,86477,22,sales/marketing,M
6186,68739,55,executive/managerial,M
6187,34897,15,scientist,M
6188,2740,34,executive/managerial,M
6189,31592,33,writer,M
6190,47603,34,sales/marketing,F
6191,6640,31,college/grad student,M
6192,18184,29,customer service,M
6193,93650,34,homemaker,M
6194,25189,29,executive/managerial,M
6195,17998,30,executive/managerial,M
6196,59936,26,executive/managerial,M
6197,7871,26,college/grad student,F
6198,44609,31,executive/managerial,M
6199,54161,27,academic/educator,M
6200,36109,26,college/grad student,F
6201,11228,30,sales/marketing,M
6202,34691,28,programmer,M
6203,99813,34,academic/educator,M
6204,95236,27,sales/marketing,M
6205,50415,30,sales/marketing,M
6206,97196,29,technician/engineer,M
6207,62905,25,college/grad student,M
6208,42028,29,customer service,M
6209,6522,30,sales/marketing,F
6210,43185,25,college/grad student,M
6211,31295,30,sales/marketing,M
6212,28366,30,artist,M
6213,57468,25,executive/managerial,M
6214,74641,18,college/grad student,M
6215,24981,25,sales/marketing,M
6216,35602,26,college/grad student,F
6217,43010,31,executive/managerial,M
6218,26846,32,other or not specified,M
6219,98700,19,sales/marketing,M
6220,37601,33,other or not specified,F
6221,101702,26,homemaker,F
6222,85899,21,K-12 student,M
6223,20969,27,sales/marketing,M
6224,12344,25,college/grad student,M
6225,87840,27,programmer,M
6226,57119,34,executive/managerial,M
6227,29144,25,executive/managerial,F
6228,71854,41,executive/managerial,M
6229,45501,28,programmer,M
6230,9456,65,academic/educator,F
6231,23821,50,clerical/admin,M
6232,10869,29,self-employed,M
6233,69830,33,college/grad student,M
6234,61574,28,academic/educator,M
6235,21358,43,homemaker,F
6236,25179,28,clerical/admin,M
6237,74761,25,scientist,M
6238,102890,32,college/grad student,M
6239,31337,31,academic/educator,M
6240,41557,25,college/grad student,M
6241,58055,27,college/grad student,M
6242,103461,33,retired,F
6243,96195,30,college/grad student,M
6244,88119,28,scientist,M
6245,74752,31,college/grad student,M
6246,100121,29,sales/marketing,M
6247,58350,25,executive/managerial,M
6248,4169,32,K-12 student,M
6249,98994,36,retired,F
6250,42888,18,self-employed,F
6251,79904,34,executive/managerial,M
6252,34260,33,college/grad student,F
6253,34633,30,college/grad student,M
6254,38176,28,college/grad student,M
6255,78556,26,sales/marketing,M
6256,85351,33,executive/managerial,M
6257,85685,26,programmer,M
6258,36371,30,college/grad student,F
6259,50400,34,college/grad student,F
6260,35913,27,executive/managerial,M
6261,67710,25,self-employed,M
6262,17126,30,scientist,M
6263,23144,27,executive/managerial,M
6264,77595,27,college/grad student,F
6265,7839,31,other or not specified,M
6266,14932,27,sales/marketing,M
6267,55437,31,executive/managerial,M
6268,23724,34,executive/managerial,M
6269,75812,30,executive/managerial,M
6270,72446,34,college/grad student,M
6271,48297,34,college/grad student,M
6272,25734,29,retired,M
6273,50613,31,academic/educator,M
6274,85319,26,college/grad student,M
6275,100871,30,college/grad student,M
6276,38306,27,executive/managerial,M
6277,77227,33,sales/marketing,M
6278,48575,30,programmer,M
6279,62301,28,sales/marketing,M
6280,96893,33,K-12 student,M
6281,84345,30,retired,F
6282,83474,31,college/grad student,M
6283,23618,33,scientist,M
6284,17665,41,academic/educator,F
6285,94617,43,executive/managerial,M
6286,58176,28,retired,M
6287,8338,25,college/grad student,M
6288,94278,42,artist,M
6289,892,29,sales/marketing,M
6290,70270,29,college/grad student,M
6291,18646,26,other or not specified,M
6292,17202,25,college/grad student,M
6293,77878,26,sales/marketing,M
6294,40493,31,college/grad student,M
6295,42866,20,sales/marketing,M
6296,16459,34,executive/managerial,M
6297,103368,30,scientist,M
6298,38779,29,executive/managerial,M
6299,92826,28,executive/managerial,M
6300,83297,12,homemaker,M
6301,92035,27,college/grad student,M
6302,99852,25,scientist,M
6303,76569,32,college/grad student,M
6304,59395,19,K-12 student,M
6305,4166,40,executive/managerial,M
6306,80901,28,executive/managerial,M
6307,67328,28,college/grad student,M
6308,101311,31,college/grad student,M
6309,86052,21,K-12 student,M
6310,70006,32,executive/managerial,M
6311,45828,29,self-employed,M
6312,4234,25,scientist,M
6313,46155,33,homemaker,F
6314,60049,32,scientist,M
6315,49694,27,sales/marketing,M
6316,6570,34,K-12 student,M
6317,5565,28,clerical/admin,M
6318,69060,18,K-12 student,M
6319,42621,26,sales/marketing,M
6320,67848,30,college/grad student,M
6321,66043,30,college/grad student,M
6322,31752,28,other or not specified,F
6323,86494,31,college/grad student,M
6324,32123,27,college/grad student,M
6325,50405,30,retired,M
6326,15698,30,sales/marketing,M
6327,8385,37,other or not specified,M
6328,68024,33,self-employed,M
6329,83614,24,programmer,M
6330,45722,27,artist,M
6331,91679,33,executive/managerial,M
6332,7322,29,scientist,M
6333,50554,30,executive/managerial,M
6334,50645,24,scientist,M
6335,88012,31,self-employed,M
6336,100628,27,college/grad student,M
6337,94168,29,academic/educator,F
6338,25580,26,programmer,M
6339,11917,28,scientist,M
6340,308,25,executive/managerial,M
6341,69334,28,college/grad student,F
6342,62883,28,homemaker,M
6343,100798,31,homemaker,M
6344,3053,29,sales/marketing,M
6345,6868,30,college/grad student,M
6346,69661,31,executive/managerial,F
6347,40924,31,sales/marketing,M
6348,78989,25,executive/managerial,M
6349,48788,27,academic/educator,F
6350,202,31,executive/managerial,M
6351,79939,25,sales/marketing,M
6352,3969,25,scientist,M
6353,68226,26,sales/marketing,M
6354,4005,55,homemaker,M
6355,93137,31,technician/engineer,F
6356,63776,30,college/grad student,M
6357,10775,31,scientist,M
6358,98487,33,sales/marketing,M
6359,40692,25,scientist,M
6360,46517,34,sales/marketing,M
6361,61698,25,K-12 student,M
6362,89078,31,executive/managerial,M
6363,72792,34,scientist,M
6364,28754,30,other or not specified,M
6365,38399,47,academic/educator,F
6366,86288,34,college/grad student,M
6367,86226,26,executive/managerial,M
6368,100468,27,academic/educator,M
6369,88477,28,college/grad student,M
6370,3049,32,executive/managerial,M
6371,90094,29,clerical/admin,M
6372,8370,29,executive/managerial,M
6373,71641,27,sales/marketing,M
6374,88432,31,executive/managerial,M
6375,90414,38,other or not specified,M
6376,84559,34,programmer,M
6377,25391,29,other or not specified,M
6378,1954,27,college/grad student,M
6379,60545,27,executive/managerial,M
6380,1735,33,self-employed,M
6381,92526,33,academic/educator,F
6382,58242,25,technician/engineer,M
6383,76823,30,sales/marketing,M
6384,4026,27,other or not specified,M
6385,81205,32,college/grad student,M
6386,65193,28,executive/managerial,M
6387,42207,28,college/grad student,M
6388,102682,29,sales/marketing,F
6389,65341,30,college/grad student,M
6390,30213,27,sales/marketing,M
6391,3370,39,executive/managerial,F
6392,79293,28,self-employed,M
6393,90132,30,other or not specified,M
6394,28614,29,executive/managerial,F
6395,15948,27,scientist,M
6396,3335,29,college/grad student,M
6397,35381,29,college/grad student,M
6398,50065,31,college/grad student,M
6399,88859,33,K-12 student,M
6400,94273,30,executive/managerial,M
6401,35711,27,self-employed,M
6402,50492,21,other or not specified,M
6403,4711,33,retired,F
6404,18536,26,other or not specified,F
6405,73553,26,college/grad student,M
6406,97424,29,sales/marketing,M
6407,20559,25,executive/managerial,M
6408,19088,26,executive/managerial,M
6409,77244,68,customer service,F
6410,63263,30,executive/managerial,M
6411,82159,28,executive/managerial,M
6412,2744,28,college/grad student,M
6413,24338,28,executive/managerial,M
6414,90677,30,executive/managerial,M
6415,82460,33,K-12 student,M
6416,86620,25,executive/managerial,M
6417,76795,32,executive/managerial,M
6418,91027,29,college/grad student,M
6419,72616,29,college/grad student,M
6420,74645,70,retired,F
6421,95616,33,scientist,M
6422,78677,44,college/grad student,F
6423,27315,26,college/grad student,F
6424,10061,25,K-12 student,M
6425,74158,31,self-employed,M
6426,70656,31,executive/managerial,M
6427,54193,28,executive/managerial,M
6428,103403,28,technician/engineer,M
6429,92173,28,college/grad student,M
6430,61392,30,executive/managerial,F
6431,25921,32,college/grad student,M
6432,20993,25,college/grad student,M
6433,6219,39,academic/educator,M
6434,102403,32,executive/managerial,M
6435,55573,37,sales/marketing,M
6436,8911,34,self-employed,M
6437,35706,29,college/grad student,M
6438,77485,27,clerical/admin,M
6439,42529,34,executive/managerial,M
6440,61539,28,college/grad student,M
6441,52367,32,clerical/admin,M
6442,18079,33,sales/marketing,F
6443,88752,25,other or not specified,M
6444,73248,26,clerical/admin,M
6445,23865,27,college/grad student,M
6446,48644,40,artist,M
6447,20428,32,college/grad student,M
6448,100512,19,sales/marketing,M
6449,51861,27,lawyer,M
6450,62642,27,college/grad student,M
6451,41953,34,college/grad student,M
6452,10277,29,technician/engineer,M
6453,37369,43,executive/managerial,F
6454,86753,34,college/grad student,F
6455,31129,28,executive/managerial,F
6456,481,31,executive/managerial,M
6457,34876,29,college/grad student,M
6458,8784,27,sales/marketing,M
6459,17684,26,college/grad student,M
6460,53954,34,other or not specified,M
6461,25680,29,K-12 student,M
6462,79803,32,college/grad student,F
6463,69103,33,other or not specified,M
6464,42851,29,self-employed,M
6465,76674,12,K-12 student,M
6466,2114,20,scientist,M
6467,39666,34,K-12 student,M
6468,101968,27,unemployed,M
6469,81190,26,K-12 student,M
6470,12126,26,other or not specified,M
6471,16027,18,scientist,M
6472,3680,30,scientist,M
6473,102342,35,sales/marketing,M
6474,68191,30,other or not specified,F
6475,46350,29,other or not specified,F
6476,92234,33,scientist,F
6477,63573,25,scientist,M
6478,103441,29,college/grad student,M
6479,34220,29,other or not specified,M
6480,69566,33,scientist,M
6481,30194,27,scientist,M
6482,33500,31,executive/managerial,M
6483,10299,28,executive/managerial,M
6484,63202,24,self-employed,M
6485,44825,27,scientist,M
6486,71341,32,scientist,M
6487,9152,32,college/grad student,M
6488,32927,32,executive/managerial,M
6489,40107,36,executive/managerial,F
6490,2607,27,self-employed,M
6491,24076,33,college/grad student,M
6492,95618,29,college/grad student,F
6493,48513,25,executive/managerial,F
6494,14468,26,self-employed,M
6495,34627,17,K-12 student,F
6496,72531,30,self-employed,M
6497,48312,31,college/grad student,M
6498,91721,18,K-12 student,M
6499,53037,30,scientist,M
6500,101005,33,executive/managerial,M
6501,13115,28,executive/managerial,M
6502,13202,26,sales/marketing,M
6503,4532,30,executive/managerial,M
6504,79895,27,sales/marketing,M
6505,2014,26,sales/marketing,M
6506,28737,33,other or not specified,F
6507,58121,32,other or not specified,M
6508,54750,26,self-employed,M
6509,24442,32,tradesman/craftsman,M
6510,5614,31,executive/managerial,M
6511,82552,27,clerical/admin,M
6512,85133,26,executive/managerial,F
6513,34421,31,college/grad student,F
6514,37041,33,homemaker,M
6515,93510,34,college/grad student,M
6516,98915,34,academic/educator,F
6517,6085,27,sales/marketing,M
6518,6063,33,executive/managerial,M
6519,5674,25,college/grad student,M
6520,33526,52,academic/educator,M
6521,98179,27,self-employed,M
6522,19481,25,executive/managerial,M
6523,79602,31,college/grad student,M
6524,70820,18,self-employed,M
6525,15482,27,executive/managerial,M
6526,28477,31,scientist,M
6527,45296,33,college/grad student,M
6528,71176,32,self-employed,M
6529,73180,28,retired,M
6530,66569,33,college/grad student,M
6531,85526,30,executive/managerial,M
6532,94504,31,executive/managerial,M
6533,39241,31,executive/managerial,M
6534,97577,30,sales/marketing,M
6535,28631,39,academic/educator,M
6536,63668,33,executive/managerial,M
6537,8747,34,executive/managerial,M
6538,19451,26,college/grad student,M
6539,95434,30,retired,F
6540,76731,27,college/grad student,M
6541,99991,26,sales/marketing,M
6542,19037,27,college/grad student,M
6543,27195,33,sales/marketing,M
6544,102154,33,academic/educator,F
6545,87516,29,executive/managerial,M
6546,19148,29,scientist,M
6547,82333,30,college/grad student,M
6548,71211,41,homemaker,F
6549,31934,25,executive/managerial,M
6550,25014,25,technician/engineer,M
6551,68108,25,executive/managerial,M
6552,23846,25,executive/managerial,M
6553,40568,32,college/grad student,M
6554,40966,33,self-employed,M
6555,28808,30,academic/educator,F
6556,41946,30,sales/marketing,M
6557,41465,22,technician/engineer,M
6558,16387,34,college/grad student,M
6559,40426,25,academic/educator,M
6560,14905,28,college/grad student,M
6561,59604,29,executive/managerial,M
6562,82145,18,college/grad student,M
6563,9077,28,sales/marketing,M
6564,23433,25,sales/marketing,M
6565,59853,26,artist,F
6566,30927,28,executive/managerial,M
6567,53902,30,sales/marketing,F
6568,28205,25,self-employed,M
6569,77064,29,college/grad student,M
6570,16830,31,sales/marketing,M
6571,40780,32,executive/managerial,M
6572,78823,34,academic/educator,F
6573,42672,32,homemaker,M
6574,13410,33,executive/managerial,M
6575,3004,25,college/grad student,M
6576,103383,27,self-employed,M
6577,51341,33,executive/managerial,M
6578,3830,30,college/grad student,F
6579,67296,42,academic/educator,F
6580,5225,29,sales/marketing,M
6581,11468,29,other or not specified,M
6582,89655,25,executive/managerial,M
6583,56739,88,retired,F
6584,28890,32,K-12 student,M
6585,88840,29,executive/managerial,M
6586,75367,30,college/grad student,M
6587,21899,30,college/grad student,M
6588,91222,33,scientist,M
6589,99521,32,sales/marketing,M
6590,47528,33,college/grad student,M
6591,47065,18,sales/marketing,M
6592,15303,34,college/grad student,M
6593,99656,31,customer service,M
6594,80847,29,executive/managerial,M
6595,31806,30,other or not specified,M
6596,30898,31,sales/marketing,M
6597,102941,32,college/grad student,M
6598,90920,34,executive/managerial,M
6599,28263,26,college/grad student,M
6600,42813,33,college/grad student,M
6601,87670,28,college/grad student,M
6602,69292,25,self-employed,M
6603,89631,25,college/grad student,M
6604,30814,32,executive/managerial,M
6605,30831,29,K-12 student,M
6606,56009,28,college/grad student,M
6607,95682,26,sales/marketing,F
6608,53337,28,self-employed,M
6609,89667,34,executive/managerial,M
6610,19254,32,tradesman/craftsman,M
6611,95313,32,college/grad student,M
6612,84806,32,sales/marketing,M
6613,102965,30,self-employed,M
6614,90703,31,sales/marketing,M
6615,72050,27,self-employed,M
6616,16402,29,writer,F
6617,4739,28,executive/managerial,M
6618,99058,32,college/grad student,M
6619,50271,30,scientist,M
6620,43507,29,executive/managerial,M
6621,57793,27,sales/marketing,M
6622,31421,28,scientist,M
6623,89123,30,homemaker,M
6624,66843,32,college/grad student,M
6625,28129,33,other or not specified,M
6626,88507,44,homemaker,F
6627,24949,32,self-employed,F
6628,23283,27,sales/marketing,M
6629,13187,34,college/grad student,F
6630,25737,42,sales/marketing,M
6631,67399,26,scientist,M
6632,100762,29,scientist,M
6633,77604,32,college/grad student,M
6634,40339,30,sales/marketing,M
6635,79703,38,sales/marketing,M
6636,11008,33,college/grad student,M
6637,45944,80,executive/managerial,F
6638,100197,25,other or not specified,M
6639,52996,29,artist,M
6640,63963,26,executive/managerial,M
6641,68817,26,college/grad student,F
6642,2622,30,college/grad student,F
6643,62900,34,college/grad student,M
6644,73910,25,college/grad student,F
6645,97475,32,executive/managerial,M
6646,8913,34,sales/marketing,M
6647,55586,25,college/grad student,F
6648,30090,25,scientist,M
6649,99588,36,executive/managerial,M
6650,65318,34,college/grad student,F
6651,92194,34,artist,F
6652,55822,26,college/grad student,M
6653,12116,34,sales/marketing,M
6654,81457,28,scientist,M
6655,62625,31,programmer,M
6656,99924,26,scientist,M
6657,51886,48,academic/educator,F
6658,14585,25,other or not specified,M
6659,25943,29,executive/managerial,M
6660,101375,77,retired,F
6661,59383,27,executive/managerial,M
6662,102407,28,other or not specified,M
6663,79607,34,college/grad student,M
6664,96751,31,other or not specified,M
6665,32886,29,college/grad student,M
6666,13062,30,executive/managerial,M
6667,86653,28,sales/marketing,M
6668,49475,31,sales/marketing,M
6669,78043,33,college/grad student,M
6670,82611,30,homemaker,M
6671,23428,33,sales/marketing,M
6672,21454,25,self-employed,M
6673,59109,25,executive/managerial,M
6674,27796,18,sales/marketing,M
6675,69974,21,scientist,M
6676,8733,25,scientist,F
6677,57185,43,clerical/admin,M
6678,92603,30,college/grad student,M
6679,21196,32,college/grad student,M
6680,97559,24,sales/marketing,M
6681,74465,34,sales/marketing,M
6682,38585,32,sales/marketing,F
6683,27259,30,other or not specified,F
6684,53198,33,executive/managerial,M
6685,41547,27,college/grad student,M
6686,83533,33,executive/managerial,M
6687,38679,34,executive/managerial,M
6688,12371,31,scientist,M
6689,62863,33,college/grad student,F
6690,52496,33,clerical/admin,M
6691,49095,20,retired,M
6692,41429,30,college/grad student,F
6693,1988,32,scientist,M
6694,103621,27,college/grad student,M
6695,8947,18,self-employed,M
6696,36354,25,sales/marketing,F
6697,6199,18,K-12 student,F
6698,37798,30,college/grad student,M
6699,50759,31,self-employed,M
6700,102031,39,executive/managerial,M
6701,53467,33,executive/managerial,M
6702,95071,30,college/grad student,M
6703,81737,29,unemployed,M
6704,31449,25,homemaker,F
6705,41393,32,scientist,M
6706,72714,76,tradesman/craftsman,M
6707,61652,32,college/grad student,M
6708,21928,25,college/grad student,M
6709,70339,27,scientist,M
6710,82951,31,college/grad student,M
6711,64744,33,executive/managerial,M
6712,34665,29,college/grad student,F
6713,80261,18,sales/marketing,M
6714,16645,29,sales/marketing,M
6715,46927,34,retired,F
6716,101009,29,executive/managerial,M
6717,75113,28,sales/marketing,M
6718,29948,25,executive/managerial,M
6719,28404,26,self-employed,M
6720,79280,26,other or not specified,M
6721,3429,29,executive/managerial,M
6722,90482,34,college/grad student,M
6723,55187,33,executive/managerial,F
6724,56416,31,homemaker,F
6725,39452,28,sales/marketing,M
6726,22448,28,college/grad student,M
6727,103122,27,sales/marketing,M
6728,6172,32,executive/managerial,M
6729,64022,24,college/grad student,M
6730,96680,29,college/grad student,M
6731,22185,24,sales/marketing,M
6732,13029,34,executive/managerial,M
6733,63482,27,other or not specified,M
6734,47234,31,college/grad student,M
6735,87180,27,scientist,M
6736,32341,27,sales/marketing,M
6737,97588,25,college/grad student,M
6738,37753,31,other or not specified,F
6739,22158,29,college/grad student,F
6740,75941,34,executive/managerial,M
6741,75190,31,artist,F
6742,31362,18,sales/marketing,M
6743,53578,15,K-12 student,F
6744,63015,33,scientist,M
6745,59808,33,sales/marketing,F
6746,43661,44,artist,M
6747,62237,25,scientist,F
6748,13768,30,college/grad student,M
6749,45362,33,executive/managerial,M
6750,19743,31,executive/managerial,M
6751,78645,26,executive/managerial,M
6752,82732,29,sales/marketing,M
6753,53110,34,executive/managerial,M
6754,74298,30,self-employed,M
6755,33357,37,sales/marketing,M
6756,48676,28,college/grad student,M
6757,26657,55,academic/educator,F
6758,56273,28,clerical/admin,F
6759,5146,31,scientist,F
6760,62161,31,college/grad student,M
6761,50731,52,self-employed,F
6762,17375,17,K-12 student,M
6763,6798,29,self-employed,M
6764,25415,69,homemaker,F
6765,20477,34,executive/managerial,M
6766,11485,28,executive/managerial,M
6767,32086,34,retired,M
6768,42640,38,artist,M
6769,84698,29,sales/marketing,M
6770,2671,32,self-employed,M
6771,67610,34,executive/managerial,M
6772,276,65,academic/educator,F
6773,50031,34,other or not specified,M
6774,61270,29,college/grad student,M
6775,45398,36,clerical/admin,M
6776,1327,25,K-12 student,M
6777,90072,30,college/grad student,M
6778,77545,25,scientist,M
6779,45392,34,college/grad student,M
6780,42304,27,college/grad student,M
6781,67836,29,college/grad student,M
6782,43496,43,executive/managerial,M
6783,41293,18,sales/marketing,F
6784,17924,21,college/grad student,M
6785,56874,25,college/grad student,F
